year,AW,AF,AO,AI,AL,AX,AD,AE,AR,AM,AS,AQ,TF,AG,AU,AT,AZ,BI,BE,BJ,BF,BD,BG,BH,BS,BA,BL,BY,BZ,BM,BO,BR,BB,BN,BT,BW,CF,CA,CH,CL,CN,CI,CM,CD,CG,CK,CO,KM,CV,CR,CU,CW,KY,CY,CZ,DE,DJ,DM,DK,DO,DZ,EC,EG,ER,ES,EE,ET,FI,FJ,FK,FR,FO,FM,GA,GB,GE,GG,GH,GN,GM,GW,GQ,GR,GD,GL,GT,GU,GY,HK,HM,HN,HR,HT,HU,ID,IM,IN,IO,IE,IR,IQ,IS,IL,IT,JM,JE,JO,JP,KZ,KE,KG,KH,KI,KN,KR,KW,LA,LB,LR,LY,LC,LI,LK,LS,LT,LU,LV,MO,MF,MA,MC,MD,MG,MV,MX,MH,MK,ML,MT,MM,ME,MN,MP,MZ,MR,MS,MU,MW,MY,NA,NC,NE,NF,NG,NI,NU,NL,NO,NP,NR,NZ,OM,PK,PA,PN,PE,PH,PW,PG,PL,PR,KP,PT,PY,PS,PF,QA,RO,RU,RW,EH,SA,SD,SS,SN,SG,GS,SH,SB,SL,SV,SM,SO,PM,RS,ST,SR,SK,SI,SE,SZ,SX,SC,SY,TC,TD,TG,TH,TJ,TM,TL,TO,TT,TN,TR,TW,TZ,UG,UA,UY,US,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,ZA,ZM,ZW
2000,0.0,0.4755344096743046,-0.4400079087418743,-0.2476842427181888,0.5848876167046826,-0.9528129148975116,0.0,0.6022809532650514,0.43454569889254346,2.189963272742328,0.0,0.0,0.0,-0.22311188582030964,-0.030396140177252808,0.3602542082576299,1.0227183658488854,0.14716686434326165,-0.7271891666164356,-0.23529954734834432,-0.1964560852717045,0.01708584287439672,1.372011087446386,0.22897664190456146,-0.20135600704068532,1.5508954720155692,0.0,-0.6117399832062848,-0.4950737246305956,0.0,-0.22075070210525807,-0.2021984597263742,0.0,-0.15347486561857732,0.252587053840442,-1.366230673023904,-0.1779910419066895,-0.6207446288822227,0.04569144695660071,-0.4798702215645861,0.6046363302687144,-0.3245004943909571,-0.4541921069656134,-0.4643967152484347,-0.5373025189110077,0.0,-0.027249657707616167,0.0,-0.018046862375816392,0.03922546806337934,0.2346095322383067,-0.0675183622160489,-0.07491222075126795,1.5010823521294054,0.15480338643041794,-0.6255738354259683,-0.43985309047680454,0.0,-1.0473321128892084,0.2645853222740035,0.538123216343097,-0.6565183596854601,0.18024366817054677,1.5590287167690278,0.15532819392062802,-0.5123094239154083,-0.6742065152317402,-0.14957783985683792,-0.2305409709248358,-0.18139962828532552,-0.2512409878988051,-0.47208039783599326,0.0,-0.22220320498535126,-0.2795737082030695,1.494607584043969,0.0,-0.08447273859607182,-0.27441258460252754,-0.22338123051057443,-0.12485688473934847,-0.021415774294989753,0.7122087356968309,0.0,0.41424468171527096,-0.17602682441381448,0.14058416711804966,0.027720467480246706,0.3944177206927725,0.0,-0.2023914595321997,0.9760326973437122,0.15197196665957552,0.7805353817007238,0.0043938278939023604,-0.13518851341128388,-0.4490872082977731,0.0,0.15481186491846308,0.9457827714592612,1.3965482403944967,0.460057808285332,1.0015800257914567,0.0853737111579621,-0.1004746477557869,0.0,1.1220121599212582,0.6803605876694139,0.7020347671098454,0.6160473393022213,0.4459020872859658,-0.417453770965804,-0.2137563161911209,0.0,1.1405631596546721,1.3815588513292458,-0.2121934121546769,1.5899365491820843,-0.48371440242946595,-0.23964100888776407,0.0,0.0,-0.5647431759240455,-1.1638025381890718,-1.0627629984231604,-0.5721270548852768,-0.8660514685473546,0.0,0.0,0.6706847544597866,0.0,0.5768508504284946,-0.14604187942799216,0.0,0.13872348418727812,0.0,1.218435839519742,-0.41695021489771017,0.0,-0.11084676609424694,1.0434331498763412,1.7946357848244365,0.0,-0.5949380883894995,-0.41581656697180475,0.0,-0.14462398141449917,-0.5998930701615672,0.10708683302067872,-0.6718393530210174,-0.36912514140061736,-0.1381319617661466,0.0,-0.3522969649129672,0.20966872991950344,0.0,-0.7039828533426334,-0.8990231468475716,-0.583168365574299,0.0,0.19076596490913775,0.23128359612117605,0.07897134333319818,-0.21350074141191777,0.0,-0.2476078100272784,-0.2483049202803951,0.0,0.051809909539066626,-0.44165318562545036,-0.19059837115909478,1.6312647535726916,0.2390833950501661,0.8392760997715311,1.0764257395915706,-0.09622784089610074,0.36785734803103565,1.0565312690279125,0.555979483165043,0.04459356062184504,0.0,0.3309378055774844,0.9237483398957496,-0.21060476044495047,-0.18328244923666193,-0.13886152207226132,0.0,0.0,0.12036499767908065,-0.2841372362007016,0.28778077506474253,0.0,-0.08259063188257273,1.177571939061906,1.565359378618684,0.0,-0.067276696754188,0.3455673915899234,0.5969714930076465,-0.8924927198593283,-0.4210703888154096,0.0,0.0,1.33097538325277,-0.09505999841722239,-0.10972395043822229,-0.10657267302353413,-0.4426297268942401,0.47950521981650857,0.6029168812571217,0.007566063062537043,0.3885880817153217,-0.1930992524755762,0.26703824433759255,0.5153428276744252,-0.27243378667764956,-0.3084423998661352,0.7422673548682068,0.01998660194585676,0.7182224179054659,-0.01938906572069384,0.6464506635850142,0.0,0.0,-0.3151676359191772,0.0,-0.2608836138165695,-0.20590989152333894,-0.09520977177167536,0.0,0.09432569424145261,-0.5228074149621195,-0.5774326811125948,-0.41738167234440005,-0.40570271614364933
2001,0.0,1.1568486644676967,-0.005436468242845235,0.15623052045653674,0.19730451715904473,0.5770434352195176,0.0,0.5278380307669258,0.5287282335005196,1.311316137492849,0.0,0.0,0.0,0.1323615861396279,0.3238435527894518,0.09684691496926802,0.4292493854469384,-0.32148087236217743,0.3734272004046346,-0.3368056616164459,-0.21478596402601013,-0.003982617517562216,0.8429061706385163,0.009508504688236977,0.06521026037400518,0.21391088523213828,0.0,1.2844575285680975,0.007251173862453848,0.0,-0.3701825071615041,0.22554376713424165,0.0,0.2595692096461849,0.752735956029279,0.2993155714596285,-0.01693336032302451,0.5303204212717002,0.13763730566464424,0.11849959163601846,0.4081477116280294,-0.3036224993934706,-0.3097277186646781,-0.3762663523207776,-0.31455876776357844,0.0,-0.007143296947868983,0.0,0.14772162424503676,0.14846691596233033,0.18237359623030808,-0.006814409368985253,0.12821254454469985,0.6633226290621004,-0.09707500448434485,0.15317025668620826,-0.5693525104093606,0.0,0.044488938779449066,0.4140394915973644,0.9740937256361072,-0.893422694356825,0.27990232338962956,0.5498559805549819,0.5364905311930332,1.0473315385490964,-0.49696616558511947,1.0045749626439981,0.07436638793342693,0.07881548830651197,0.26835583338375396,-0.24792314898066528,0.0,-0.4885511378191215,0.06788454488269782,0.9848007644813835,0.0,-0.4141202494613653,-0.13383976492417654,0.09929495804257385,0.03199000813437318,-0.014766354046504539,0.6895126922788914,0.0,0.18906984221076553,-0.07174864736265545,-0.10048056870736369,0.11815927442893051,-0.0032231614411883103,0.0,0.09040664862139383,0.2764322845020318,0.606778343104242,0.22204300335806906,-0.04061550412349773,-0.4042704582430095,-0.4807542321623044,0.0,-0.3219777397510149,0.5774441346490107,0.9092144772668477,-0.21481314381077796,0.4322564324294345,0.38354806442941797,0.3790311677569884,0.0,0.6646289071026331,0.5711128106233362,-0.2740739157339331,0.15295447231809747,0.21889158117472526,-0.11262187554171166,0.2772587911621443,0.0,1.0108121821787732,0.6422359230981496,-0.11117485157642971,0.911102922632646,-0.42073206537982255,0.16879784085684937,0.0,0.0,-0.1356641562566591,-0.5507319171508096,0.7362384898177392,0.3399815581266078,1.0057178245323701,0.0,0.0,0.1208367307552063,0.0,0.8093503689371466,0.43824248594937537,0.0,0.3885398552433115,0.0,0.6441515600555492,-0.3927654449052103,0.0,-0.005857333137133977,0.3264395038284172,2.0178454346461048,0.0,-0.33059849054758067,0.38729879913103055,0.0,0.27721791808301666,-0.25612275724723516,0.0812361960597514,0.036656928161933146,-0.034764062382911735,-0.07674721856050387,0.0,-0.20077487457447898,0.2266420308715854,0.0,0.3655312192590211,-0.06945791004369581,0.084770864874126,0.0,0.35234143722475536,0.14672821241144735,-0.12115840306680617,-0.089465049799742,0.0,-0.08443478896640817,-0.12683391215576492,0.0,-0.04719625366650638,0.22190335797621008,0.109863583775096,0.7777865845276454,-0.1080785094479229,-0.5008274549606183,0.6374894651588837,-0.20362714208708135,0.07472499465952866,0.6774014442029257,0.7032881220972779,-0.2925657251686067,0.0,0.24458941075700422,-0.16071995996813115,-0.011244088015754347,0.3703452824927364,0.1506496376599292,0.0,0.0,0.6099070023241995,-0.18731809602825,0.2056372807410946,0.0,-0.14760964869652723,0.7272200805488339,-0.16557854144572803,0.0,-0.11825082685314238,0.135802191090159,0.6366437271807349,0.34810144076729466,-0.363762319958427,0.0,0.0,0.8087883880997228,0.0450260466144717,0.29834684779746734,-0.3736027136369379,-0.06561449624327098,0.4685090294760638,0.36141131428471734,0.07053005587438649,0.3833348550266275,-0.05674455733873129,0.5234897957136002,1.3402245692345007,0.31466434552760986,-0.42212198356590086,0.21510110284942904,1.205015518271337,0.31190791268436835,0.38902783127608875,0.13643529785886963,0.0,0.0,-0.0792106470657517,0.0,0.054893679359054204,-0.12662860614706087,0.32105337360710273,0.0,0.02019682874549744,-0.3072246191538678,-0.12148119175720597,-0.3149655495153288,-0.10529392721682648
2002,0.0,0.8771174450490727,-0.18837626033272076,-0.0760788375543484,-0.10965296139987411,3.133613757048087,0.0,0.7204969297000645,-0.3472664110021221,-0.061222962420103694,0.0,0.0,0.0,-0.01625054632441055,-0.18288927110396175,1.1404611115769532,-0.08824769164474199,-0.1095121732243384,0.3701883252625091,0.08803506188365656,0.845355367895444,-0.11316793719093553,0.6898741378322356,0.17294222389186112,-0.027759401686141785,0.6954755528967639,0.0,2.20500365432474,0.08137159283530863,0.0,0.1897068405768674,-0.0833978949147116,0.0,0.2505286031237752,0.20765450217442766,0.7678381349743868,-0.11014320874870139,0.7265943295652038,0.405677677248352,-0.04083326463407607,0.31244060492222175,-0.12850629577419437,-0.03703915365135707,-0.09387217923033261,-0.016943317158575402,0.0,0.4345934860298513,0.0,-0.9653787419026875,0.8037603890960928,-0.09774468459876041,-0.011483944203386423,0.043577225671375196,1.2251172216866824,1.2969022337886247,0.8470107132805118,1.2762853698379928,0.0,1.6968757891212594,0.22878665149367045,0.1072321294564299,-0.389995410546069,0.7396863193945156,1.6586358678266078,-0.5454533069906148,2.261332633598999,0.2630130519173975,2.28720837016956,0.37865216451306594,0.7197742870830189,-0.3172465557290962,0.9564805341379778,0.0,0.20777350411799897,-0.056960498731887535,-0.09171420064835611,0.0,-0.004414330583524889,0.3421207310576257,0.6156013992137414,0.5447326214434777,0.28511053177627427,0.27353898583517056,0.0,0.20737821122473257,0.3841236645779816,-0.09522734201866949,-0.02219930074060737,0.318897061774453,0.0,0.21115219378617026,0.7409924905665102,-0.17742935491773426,1.2935562243023404,0.14554706925885708,-0.3371458949986466,0.34434224198003793,0.0,-0.5442435234527365,0.4808430604554135,0.4479120186690573,0.21939501238151038,0.9933429273124378,0.030565684753683924,-0.05643246274826178,0.0,0.8443658334160996,0.528925380580339,-0.4011203715215052,0.3078332669048023,-0.008835388116677542,0.4928751283226709,0.4153860769084591,0.0,-0.11021550654645236,0.7121803402259941,-0.08628041679073488,1.1959445475304353,-0.21240026613238017,0.6205241851732992,0.0,0.0,-0.03563444563390909,-1.2548397331797914,2.1880397124344593,0.42271399582010416,2.190010573034065,0.0,0.0,-0.861698049435054,0.0,0.9519480825149603,0.2959146546963083,0.0,0.42786741184040245,0.0,0.3816210606580783,0.612561173379154,0.0,-0.14781926116116817,0.2076990439617899,2.389640793899033,0.0,0.004020904012809879,0.6689334916890466,0.0,0.07236523042770138,-0.18391714739209722,0.7461290966937411,-0.35836211100323756,0.36762654017811713,0.6475419759873533,0.0,0.3034524342840022,0.12191251440014973,0.0,0.7462318323216515,1.7878958053883491,0.08976067913881937,0.0,-0.14139962439511486,0.6033464740502401,0.7898551048544034,0.31272611464239364,0.0,0.4243177980707385,0.1486260042648972,0.0,-0.013649369665678222,1.683723648527857,0.01368748962503442,-0.03453036697818075,-1.1441824599766601,-0.20483016775654816,0.970193822109176,0.05319727380439568,0.3521578987820664,0.9234115054488803,0.5614254555689189,-0.07007865412097808,0.0,0.4128301606109347,-0.035921989481439966,0.010320538754464226,0.5089790925237863,0.2808129211685468,0.0,0.0,0.1796281304386344,0.12787647527796464,0.4624715688475606,0.0,0.12209426836025625,0.11325465611400005,1.0014346577699846,0.0,-0.35855172515176653,1.2845300827386747,0.9502383392493223,1.9964360698633232,-0.046274967732195735,0.0,0.0,0.4859014313774142,-0.07579816722536255,0.5010966043435414,0.1329007794336564,0.13885391065681446,0.0873584695053943,0.27161852813427684,0.3826025604482405,0.33430473926553833,-0.20842302359652806,0.16234711169763405,0.9341474256229396,0.1450144360321307,-0.2467163632269799,0.5734062467169336,1.4797350873618003,-0.5210068764627279,0.8476948040593196,-0.043361525577964063,0.0,0.0,0.03216309662548669,0.0,-0.04841977885181828,0.12808239364504595,0.4717136833403234,0.0,0.4182746733772736,-0.013732677585877623,0.05491840710839316,-0.07772930186602235,0.6191400966757278
2003,0.0,0.5733067925997867,0.13226886787281927,-0.16946953424214448,2.19964748080448,1.1303833130947396,0.0,0.6603925017486809,-0.21762058474296278,-0.1409193602118703,0.0,0.0,0.0,-0.23080742024602596,0.28386117963817953,3.0158172308723254,-0.6905937194736231,0.0126394433196058,1.742201233878968,-0.023663170131560683,-0.5354913917873033,0.27155124453534935,1.8356921888403497,0.3305390245525359,0.2583590576505015,2.758707385193581,0.0,0.2709636282940988,0.2904976005326524,0.0,0.08935236274773087,0.43224341192718135,0.0,0.07900528657168192,0.2700842440829416,1.8977575272961733,-0.26047660955462015,0.55397406145785,3.8153975333781287,-0.5722765546874996,0.3135371190512568,-0.03802444457490472,0.05703616941994315,0.01514264572441562,0.23780923574729948,0.0,0.26679855015306614,0.0,0.37594513927585166,0.30609581374539235,0.385947105187647,-0.09670295493102306,0.2268564679211901,1.2433774012232763,2.5353491712528093,2.5162256456736176,0.030053767415163357,0.0,1.5067858304985358,0.010137010744163958,2.340425125536902,-0.6244788598581715,0.37219352003523565,0.9951773330778713,1.6089253313404528,0.8158623406799651,-0.12438109917745711,0.8704667601685145,0.2615507998485711,-0.25905419159874693,2.8655518968390608,1.8796589109112742,0.0,0.5295556652382707,1.358082004488321,-0.5394601926355062,0.0,0.1911500888338258,-0.029886631231374444,-0.08419563052484492,-0.024043506847118614,0.5782261475618746,1.4196250632045209,0.0,0.9963418800158083,0.44831611898685764,-0.019347400959835184,0.22770701427726728,0.6454701213401517,0.0,0.2522731238858169,2.952645567530107,0.13275286774309092,2.3622120448072774,0.2525718531178184,0.8208987439300964,0.18544598409214685,0.0,0.7439806050578627,0.0980384865101242,0.5709024524808224,1.7480045570776974,0.6007974941176085,2.973572075212683,0.19616113155185122,0.0,0.5177497173681108,-0.9358506030077964,-0.24342992598554092,0.3076995372230989,-0.45215311395797747,0.3690568228698936,0.05778752703867302,0.0,-0.7503856700223421,0.7912692634736187,0.3726319325056964,1.0389314387240727,-0.341274798778865,1.457584516419318,0.0,0.0,0.3212325198211209,0.6870924759118132,0.8348606150831784,2.773165943010545,0.8004380056528747,0.0,0.0,0.9827442503847308,0.0,0.7291585535602453,0.24400039144744892,0.0,0.37730438332420985,0.0,1.8126312499628794,-0.46382839270965687,0.0,0.140747393591315,2.196550586174928,-0.07433846040261778,0.0,0.7319271969502831,-0.035537724509449566,0.0,0.45250684265089164,-0.13063661563838638,0.5194431172116603,0.23568465648518097,0.05731949919185389,-0.4199634084366455,0.0,-0.016348622809509973,-0.24913383586023438,0.0,1.6784349147382986,1.226955181933242,0.06207667612580701,0.0,-0.08641557342311401,0.42405417913725835,0.020744669901395157,-0.10487909656612343,0.0,0.6602380620664391,0.1558478224033169,0.0,-0.16923180960072848,1.4113807813977548,-0.13234399308526884,-0.40656614681246567,0.6325569654626787,-0.22276298971905129,0.5225021698620367,0.04444189598990533,0.7211191645551642,1.5361700860879413,-0.07160334044099614,-0.12035437123815679,0.0,0.6807935058176157,-0.3812040716090909,-0.3058031276340032,0.013790220900760325,0.25921632255947696,0.0,0.0,0.51648039865889,-0.119184658247522,0.3867469687566295,0.0,-0.12620444436488884,0.5726186981873376,2.250780513341768,0.0,0.07177542947242214,2.1615262508046436,2.6905706999935397,1.110850388173606,0.8511744354579853,0.0,0.0,0.699843883275957,-0.07229601609956642,-0.4806585622389538,0.08079599662599186,0.1831330997524553,-0.13935277503287752,-0.4046945327856113,0.4760672562369417,0.12475936357229027,-0.021209968600961998,2.496608274432839,0.9319030348052081,0.18444448539924901,0.22298577632380792,-0.150877160797942,-0.020383617719736142,-0.3200332266564664,0.18634166165770655,-0.39262726088590927,0.0,0.0,-0.18329914714644358,0.0,-0.18792213202923827,0.40545699200831187,0.2080092776255844,0.0,0.47139063211845195,-0.30750065468126947,1.1243673682271378,-0.02310533807685127,0.8334473546163021
2004,0.0,-0.13876845964649026,0.17418435727180856,-0.03346933219055851,-0.9208990176648656,0.1742960557533782,0.0,0.31778191949338946,0.20879326908187626,0.17259143251490322,0.0,0.0,0.0,-0.0813874980397327,0.1773911962765131,0.048008859845911626,0.03809441385456549,-0.08494873727948389,0.22266689664352907,-0.0012384854686208974,0.0761189618659468,-0.07779936650820894,-0.3461702810886299,0.06671030640950448,0.33098331678261766,-0.15186480354455384,0.0,-0.058955601713261,0.24991278260052543,0.0,0.23504829004643157,-0.42010553010525825,0.0,-0.11980597364465456,0.16070645184876547,0.043440281089557255,0.11559700819017811,-0.45095716001326663,-0.029353367629205887,0.13209002114464388,0.09447205263315529,-0.023039843184151438,0.2716644879342911,0.11375906374706596,0.43600196731546775,0.0,0.16642327477332305,0.0,0.36543868589848216,0.5915050581104814,0.5144556405095142,0.1735463736093076,0.3126591705031009,0.344613254750124,0.0720730040172247,-0.11697717138568792,0.8296611051161786,0.0,-0.198039081556291,0.49460381018402855,0.27985802747182836,-0.17143216506291387,-0.06718743385748124,0.9972669335256908,0.7072890062125553,-0.08224597830926066,-0.23684652548320373,-0.24109178174798476,0.21979497607393064,1.4606728290426614,0.20385543311114826,0.843811580917524,0.0,0.06236663832282952,0.36293966780757875,0.20615140025222628,0.0,0.0032469018691572,0.007010401095773156,-0.13428954012944255,-0.030221533881403525,0.18536698167907492,-0.08807375557459729,0.0,0.7900019824514805,0.24243563995717288,-0.2989357991689303,0.014503951631461105,0.6137176123536686,0.0,0.31848610031665325,-0.29750701694441345,0.1880139883885132,-0.3472019838638465,0.276787641442733,0.278065319432244,-0.10451890811635019,0.0,0.14121230516033106,0.14054363598116057,-0.024682988937628086,1.3551585176047611,0.30160572086477316,0.08035087856777498,0.5669696770681596,0.0,0.011584679063760785,0.875150134985434,0.4403058550218413,0.07445064223027047,-0.01318189305521368,0.04624408843480926,0.19113917069614395,0.0,0.7451649105834399,0.4616328982835791,-0.04557436299642028,0.6210080710461435,-0.3444959733127381,0.11813193248097269,0.0,0.0,0.27837213935954286,0.7781755256064015,-0.38184347169153976,-0.18378050607565452,-0.18523961720841822,0.0,0.0,0.8712016957841408,0.0,-0.1606709136387149,0.19905534143076958,0.0,0.10646051313355175,0.0,-0.4228891150367088,-0.2931756255931383,0.0,-0.04483700604052214,-0.14727766279860832,1.1491447402169583,0.0,0.2708782098552794,0.27833241330946434,0.0,0.3472750808760725,-0.319483919848078,0.1158938453976589,-0.3409811604184548,0.8588707246352996,-0.04918545038001799,0.0,0.13692339051130137,0.416745224634678,0.0,0.27665429643570755,-0.03601734759245248,-0.287574462100471,0.0,-0.6981351891338321,0.24229739302382095,0.0393515959613337,0.051748639584625666,0.0,0.5323713991274864,-0.085014388389222,0.0,0.02884908818983911,-0.10144132878586642,0.04793511136901167,0.32126603815560534,0.7392087188471724,0.036348397480152644,0.029282552979585336,-0.16627086341194777,0.4689353236252842,-0.060318270039714086,0.24506326684870353,-0.2020027052305357,0.0,0.2699623256947324,0.7238472092165693,-0.043960638308395604,0.039971753756114385,-0.09216617372832539,0.0,0.0,0.4545979659870896,0.007531348327982645,0.2441051411295385,0.0,-0.15656563374860805,0.6212075140895049,-0.40546097892756705,0.0,-0.04916099511676939,-0.14306060506524582,-0.26118834508961236,-0.2290736554288317,0.21654472889468043,0.0,0.0,0.05169274032943923,0.012339302773758241,0.4660390160016386,0.021224606233797884,0.02242723001381789,-0.6597492407863141,-0.11862804143502621,0.7054660631904024,0.43119758707913053,-0.05852897710826155,0.23062853954366375,-0.03693146090921584,0.19775725465323798,-0.040967804289562613,-0.886340118030661,-0.45078577290343314,-0.08307492021324045,-0.5346155705766851,0.14802242842312466,0.0,0.0,0.11853908981844356,0.0,0.012867865849538397,-0.07841940962040918,0.4274412429886434,0.0,0.17429147828039504,0.4407420014163975,0.31145479080514676,-0.1625317561381407,-0.03944548271834756
2005,0.0,0.06848022433594056,0.43431443578069595,0.48368165071815383,-0.8931782826751812,0.5280133194584474,0.0,0.4979173085968362,0.14572456276845877,0.41470434408980833,0.0,0.0,0.0,0.3681456290546334,0.0154562545603123,-0.267931853982961,0.6975754448572,1.243939474538486,-0.08121963223521711,0.01572114144965682,0.022378949057990295,0.6698068360510313,-0.6055214606950714,0.19804097362670822,0.5183549957226793,-0.7896468944065771,0.0,0.2132557914592496,0.4983018687422874,0.0,0.5813253526988149,0.05011674652307951,0.0,0.03418858810078953,0.13513309436604037,0.5321829065429883,0.276752703294451,1.168897761648889,0.04733297222560475,0.08458164997874722,0.6339360217832625,-0.04496091320261624,0.14496237523335462,0.6790513585141814,0.8114205276104789,0.0,0.7586495616822818,0.0,0.5399625503338067,0.6710995381947567,0.37571001493502443,0.7047059610211855,0.32316562388048925,0.07195518445674975,-0.20992565320982404,-0.21420298720101505,-0.6437213170960927,0.0,-0.1341114222327058,0.5733926600799965,0.5176266184647363,0.41766853696532374,0.24856381046189988,0.4880563569175318,1.102867285060803,0.7606571567232483,-0.005369091081604156,0.931225060785993,0.6317294115093439,-0.09447943970695806,0.4376519962200742,0.07995783297201263,0.0,-0.3321237029386904,0.3576178208187488,0.4693360551342369,0.0,0.10656926477533156,0.12658187501504142,0.41727611855160773,0.40244686172292027,0.11179159589735022,-0.12790513060482864,0.0,0.7682484560424165,0.9567852329163862,0.011588267317999149,0.6618328332470013,0.21427800776703454,0.0,0.5532725785882775,-0.7456172152192295,0.06322965109273244,-0.5029178100502357,0.42403060869677667,0.1835072390358429,0.6488467419041655,0.0,0.48347459261334935,0.5727033458139676,0.2722721738247352,0.5600426424151054,0.6270092213080123,-0.059591938169521325,0.36429696380491783,0.0,0.2837725002323887,0.6155138649933336,0.7127380389951908,0.40507515310645603,0.5794233390636193,0.3427592676000002,-0.06561732700438544,0.0,0.6752231810467212,0.7011448692599769,0.06774579434050491,0.8527337372027546,-0.24343973660387835,0.545122804416367,0.0,0.0,0.5754453559836568,1.1061192675102725,0.1497779575982496,0.15404568777198618,0.4214251402468856,0.0,0.0,0.877795287829094,0.0,-0.1977877265648056,0.6861636212217238,0.0,1.0031635778744024,0.0,-0.43058218507967183,0.011782927038844359,0.0,0.4436280237054042,-0.5805775180097552,1.35214347393163,0.0,0.3634959812405104,0.44801275341148594,0.0,0.421852321767618,0.4899390001096572,0.6119067680630829,0.39886264660370946,0.5102851332850137,-0.3235670289077979,0.0,0.19337734201906034,-0.13558674138247603,0.0,-0.2499762651652137,0.16459897640187926,0.43022012045520497,0.0,0.7770865887383923,0.3433133832247303,0.2607001206019851,0.5021542293042381,0.0,0.7541372401400285,0.26213820907527796,0.0,0.04944450203822821,0.04929727225221582,0.3133731157174346,0.3927699572410052,0.927691876381371,0.22625096527944338,0.2621756028448014,0.057283116784465925,0.5823565897470124,-0.40694184536997974,0.47090920266172537,1.2321186186969637,0.0,0.40248591330935607,0.10880005879480481,-0.07346683574954774,0.6789149170279374,0.402804518717005,0.0,0.0,0.22846200984967446,0.11366978109731206,0.7646661628756829,0.0,0.04834531916931448,0.8757099361865125,-1.0573179412671865,0.0,0.48130179136674484,-0.28680774055079716,-0.4173927538562745,0.21633892990331763,-0.09082651175164623,0.0,0.0,0.010288822970984213,0.2872581661484522,-0.04051948080852624,0.07863032106854913,0.3401289305841439,-0.28546170906126606,0.7038921288025966,0.6821580381704904,0.6454124976067988,0.44651853214445036,0.5504098743015139,0.5088978560194278,-0.0686102863799928,1.0266051408386616,0.37597119119931427,0.1693942177117204,0.10992791545965343,1.0519658622528867,0.401690086041076,0.0,0.0,0.29111689924091505,0.0,0.33331469385956325,0.272150431155945,0.38817630443759954,0.0,0.39142484807952843,-0.9114230492893697,0.22513713180377037,0.2979326492853077,0.21354324401843727
